ts_recv,cancel_type,delta_t,volume_ahead,induced_imbalance,relative_size,price_distance_ticks,spread_bps,mid_price
1692282943443033421,0,622154,0,0.784109,38,0,31.5956,0.9495
1692282943443746895,0,1.76991e+07,82551,0,1,5,31.5956,0.9495
1692282943443903622,0,1.93589e+10,30744,0,1,1.5,31.5956,0.9495
1692282943443905608,0,1.93589e+10,30644,0,1,1.5,31.5956,0.9495
1692282943445273825,0,2.15289e+10,1100,0.0131337,1,0,30.544,0.94945
1692282943445273825,0,1.5276e+06,64606,0,1,4.81,30.544,0.94945
1692282943445997694,0,591086,0,0.656866,37,0,30.544,0.94945
1692282943446453828,0,1.18086e+06,64506,0,1,4.8,30.544,0.94945
1692282943448186104,0,1.73216e+06,64606,0,1,4.81,30.544,0.94945
1692282943448938589,0,569383,0,0.668076,38,0,30.544,0.94945
1692282943451110929,0,2.92509e+06,64506,0,1,4.8,30.544,0.94945
1692282943451380996,0,270011,64606,0,1,4.81,9.4692,0.95045
1692282943452378121,0,1.07443e+06,0,0.645435,36,0,30.544,0.94945
1692282943452847410,0,1.46485e+06,68106,0,1,5,30.544,0.94945
1692282943453045490,0,7.82895e+06,0,0.102404,11,0,30.544,0.94945
1692282943453606066,0,759963,64606,0,1,4.81,30.544,0.94945
1692282943455450430,0,1.84445e+06,64783,0,1,4.88,30.544,0.94945
1692282943455517325,0,67178,65919,0,1,5.29,30.544,0.94945
1692282943456140213,0,3.94337e+12,40867,0,1,9.62,30.544,0.94945
1692282943458339983,0,1.93546e+10,1100,0.0169057,1,0,8.41751,0.9504
1692282943458923647,0,1.46438e+06,0,0.732146,38,0,29.4923,0.9494
1692282943459374685,0,3.85746e+06,64506,0,1,4.8,29.4923,0.9494
1692282943459465438,0,1.17577e+06,0,0.104308,11,0,29.4923,0.9494
1692282943460592154,0,1.53453e+07,1200,0.0543583,8,0,28.4405,0.94935
1692282943460606601,0,1.07791e+12,195951,0,1,10.66,28.4405,0.94935
1692282943460612407,0,1.53675e+07,1100,0.00769278,1,0,28.4405,0.94935
1692282943461327315,0,735879,1200,0.0391499,8,0,7.36571,0.95035
1692282943461404595,0,2.02919e+06,65919,0,1,5.29,7.36571,0.95035
1692282943461449373,0,886046,0,0.0700426,11,0,7.36571,0.95035
1692282943461471025,0,882797,1100,0.00543682,1,0,8.41751,0.9504
1692282943461494651,0,3.17672e+06,1200,0.0616007,8,0,8.41751,0.9504
1692282943461516759,0,3.20096e+06,1100,0.00837885,1,0,10.5208,0.9505
1692282943461929392,1,609835,0,0.626985,38,0,31.5956,0.9495
1692282943463090143,0,1.68561e+06,68306,0,1,5,31.5956,0.9495
1692282943464888578,0,1.79859e+06,65919,0,1,5.29,10.5208,0.9505
1692282943465073864,0,232029,0,0.759288,37,0,31.5956,0.9495
1692282943470829686,0,1.66462e+06,0,0.121175,11,0,9.4692,0.95045
1692282943475377870,0,3.26609e+12,101645,0,0.5,7.43,9.4692,0.95045
1692282943475395119,0,3.26609e+12,61816,0,0.79,7.42,9.4692,0.95045
1692282943475396698,0,3.26608e+12,102695,0,0.01,7.43,9.4692,0.95045
1692282943479930924,0,1.24979e+07,0,0.747551,36,0,30.544,0.94945
1692282943481091471,0,1.62031e+07,68206,0,1,5,30.544,0.94945
1692282943482843001,1,3.94302e+12,12422,0.00015381,0.1,0.37,60.1298,0.94795
1692282943485622849,0,4.53112e+06,65789,0,1,5.29,60.1298,0.94795
1692282943489369106,0,6.68716e+06,0,0.0803777,11,0,8.41751,0.9504
1692282943490369174,0,2.1175e+07,1200,0.0701111,8,0,7.36571,0.95035
1692282943490389458,0,2.12012e+07,1100,0.00961109,1,0,7.36571,0.95035
1692282943490900477,0,559252,0,0.095791,11,0,7.36571,0.95035
1692282943495734586,0,3.24359e+12,100897,0,10,7.42,7.36571,0.95035
1692282943495796508,0,2.33895e+06,900,0.0892562,11,0,7.36571,0.95035
1692282943558953033,1,7.32099e+07,0,0.469033,36,0,59.078,0.9479
1692282943559439037,0,7.38164e+07,64366,0,1,4.51,59.078,0.9479
1692282943561313942,0,1.87489e+06,63779,0,1,4.89,59.078,0.9479
1692282943562263132,0,7.95524e+07,1200,0.0441382,8,0,58.0261,0.94785
1692282943562285417,0,7.95791e+07,1100,0.00616978,1,0,58.0261,0.94785
1692282943563237318,0,1.92345e+06,64779,0,1,5,6.3138,0.9503
1692282943563301384,1,100906,0,0.389916,29,0,6.3138,0.9503
1692282943563618041,0,1.3846e+06,0,0.0946496,11,0,58.0261,0.94785
1692282943565175870,0,751952,2300,0.0800277,11,0.01,58.0261,0.94785
1692282943565312109,0,2.07459e+06,66066,0,1,5,58.0261,0.94785
1692282943568593530,0,3.28148e+06,64779,0,1,5,58.0261,0.94785
1692282943573685575,0,6.198e+06,1400,0.0800277,11,0,6.3138,0.9503
1692282943573915987,0,1.14467e+07,2000,0.0344381,5,0,6.3138,0.9503
1692282943648268906,0,3.93049e+12,671960,0,1.17647,23.01,6.3138,0.9503
1692282943681958612,0,3.22304e+12,165784,0,2,6,6.3138,0.9503
1692282943777585347,1,2.08869e+08,0,0.336842,24,0,6.3138,0.9503
1692282943781628683,0,3.48898e+12,572587,0,0.9,29.74,6.3138,0.9503
1692282943788283406,0,5.13259e+11,1.6489e+06,0,166.7,903.76,6.3138,0.9503
1692282943797098122,0,1.30404e+12,239741,0,10,8.6,6.3138,0.9503
1692282944349422366,0,8.59054e+08,1200,0.0665639,8,0,58.0261,0.94785
1692282944349423669,0,7.87162e+08,1200,0.0655229,8,0,58.0261,0.94785
1692282944349448371,0,7.87188e+08,1100,0.00766249,1,0,59.078,0.9479
1692282944349472170,0,8.59104e+08,1100,0.00900751,1,0,62.233,0.94805
1692282944349870194,0,7.81277e+08,63366,0,1,4.51,62.233,0.94805
1692282944349920288,0,49866,63779,0,1,4.89,62.233,0.94805
1692282944353210944,0,3.17729e+06,301,0.0305014,3,0,62.233,0.94805
1692282944353403227,0,8.38051e+10,128485,0,1,4.97,62.233,0.94805
1692282944828815156,0,430732,1670,0.00796364,1,0,51.7123,0.94755
1692282944828992474,0,604692,1770,0.0588442,8,0,51.7123,0.94755
1692282945037026844,1,2.78978e+12,22029,0,1,4.89,51.7123,0.94755
1692282945037026844,1,6.87018e+08,100,0.0215592,2.01,0,70.7759,0.94665
1692282945037090590,1,20584,0,0.0105907,1,0,70.7759,0.94665
1692282945037836592,1,727171,0,0.0105907,1,0,70.7759,0.94665
1692282945037919945,0,6.87999e+08,64779,0,1,5,70.7759,0.94665
1692282945039600436,0,7.85372e+09,4107,0,1,1.5,19.0638,0.9442
1692282945039600436,0,7.85372e+09,4007,0,1,1.5,19.0638,0.9442
1692282945039644990,0,6.86242e+08,77009,0,1,4.9,19.0638,0.9442
1692282945039800268,0,7.39753e+11,271006,0,1,9.58,19.0638,0.9442
1692282945059367828,0,1.29385e+12,368366,0,1,14.63,19.0638,0.9442
1692282945065862420,0,7.87609e+09,23216,0,38,1.39,19.0638,0.9442
1692282945175429771,0,1.3751e+08,75680,0,1,4.83,19.0638,0.9442
1692282945175442114,0,1.73152e+09,8471,0,1,1.31,19.0638,0.9442
1692282945175442114,0,1.73153e+09,8371,0,1,1.31,19.0638,0.9442
1692282945175456648,0,6.77093e+08,200,0.0108573,1,0,19.0638,0.9442
1692282945175782459,0,7.39889e+11,271106,0,1,9.58,19.0638,0.9442
1692282945176227114,0,2.1087e+10,86089,0,1,5.65,19.0638,0.9442
1692282946050164624,0,1.0106e+09,0,0.0672107,9,0,70.7759,0.94665
1692282946050189953,0,1.01313e+09,1670,0.0605101,8,0,70.7759,0.94665
1692282946050211214,0,2.41338e+10,191232,0,1,7.2,70.7759,0.94665
1692282946050992393,0,1.01135e+09,46923,0,1,5,70.7759,0.94665
1692282946052921987,0,1.93015e+06,45123,0,1,4.79,69.7232,0.9466
1692282946407074641,0,1.57872e+09,0,0.158535,16.7,0,69.7232,0.9466
1692282946695437617,0,6.43828e+08,1900,0.00689397,1,0,69.7232,0.9466
1692282946695463626,0,6.43854e+08,1100,0.0585443,8,0,69.7232,0.9466
1692282946695523813,0,6.43942e+08,0,0.0918018,11,0,76.0376,0.9469
1692282946695548397,0,2.19719e+09,100,0.011093,1,0,76.0376,0.9469
1692282948209047475,0,3.92105e+10,500,0.0189762,2,0.18,64.3833,0.94745
1692282950107381727,0,4.05446e+09,47123,0,1,4.51,64.3833,0.94745
1692282950107439223,0,57951,76909,0,1,4.95,64.3833,0.94745
1692282950107487477,0,48278,43153,0,1,4.77,64.3833,0.94745
1692282950439546804,0,4.38934e+09,161762,0,1,7,58.0322,0.94775
1692282950439596224,0,5.26417e+09,75942,0,1,4.89,58.0322,0.94775
1692282950439735271,0,3.32685e+08,900,0.0439937,5,0,58.0322,0.94775
1692282952185110681,0,1.74464e+09,2200,0.0473887,5,0,58.0322,0.94775
1692282952185271063,0,1.74567e+09,79374,0,1,5,58.0322,0.94775
1692282952327469373,0,1.42199e+08,67073,0,1,4.9,58.0322,0.94775
1692282952685463532,0,5.00848e+09,0,0.0916244,9,0,58.0322,0.94775
1692282952926772993,0,1.21691e+11,72555,0,1,3.8,53.8003,0.94795
1692282954273907938,0,1.46183e+09,1400,0.0853196,8,0,47.4859,0.94765
1692282954273967911,0,4.16648e+09,76909,0,1,4.95,47.4859,0.94765
1692282954453569844,0,1.79665e+08,400,0.0312043,3,0,47.4859,0.94765
1692282954453595129,0,1.79693e+08,300,0.0108327,1,0,47.4859,0.94765
1692282954657886620,0,2.33042e+09,67073,0,1,4.83,47.4859,0.94765
1692282954681558573,0,525892,5600,0.0349326,8,0,20.0221,0.94895
1692282954858528525,0,1.77498e+08,5500,0.00464833,1,0,20.0221,0.94895
1692282955651838165,0,9.93952e+08,67573,0,1,4.71,20.0221,0.94895
1692282956090634765,0,1.15923e+10,0,0.0113363,1,0,20.0221,0.94895
1692282956092565689,0,1.8186e+09,57453,0,1,5,18.9693,0.9489
1692282956217886430,0,1.94401e+09,0,0.0338886,3,0,18.9693,0.9489
1692282957646403168,0,2.0388e+10,3007,0.0872398,12,0.16,18.9693,0.9489
1692282957662008900,0,8.49491e+10,2754,0.375908,37,1.67,18.9693,0.9489
1692282957883016689,0,7.05104e+11,63312,0,7,2.69,18.9693,0.9489
1692282959303518230,0,6.49148e+09,0,0.182238,13,0,18.9693,0.9489
1692282960605733111,0,3.94556e+12,343904,0,15,13.79,18.9693,0.9489
1692282966098153977,0,1.04463e+10,73073,0,1,5,15.8053,0.94905
1692282966190595726,0,9.25147e+07,200,0.00591652,1,0,15.8053,0.94905
1692282966914603125,0,8.16524e+08,100,0.00602924,1,0,15.8053,0.94905
1692282966943589253,0,1.22988e+12,200,0.46131,20,0.46,15.8053,0.94905
1692282969042886380,0,2.78759e+10,4207,0.0278205,4,0.23,15.8053,0.94905
1692282969048203307,0,645608,600,0.0963725,8,0.02,15.8053,0.94905
1692282972663823955,0,6.56567e+09,71523,0,1,5,15.8053,0.94905
1692282973687740572,0,2.32482e+10,0,0.25426,22,0,15.8053,0.94905
1692282978626081113,0,5.96226e+09,71323,0,1,4.99,15.8053,0.94905
1692282978922381294,1,2.42414e+10,0,0.425128,55,0,15.8053,0.94905
1692282978994774105,0,3.68693e+08,71587,0,1,4.9,15.8053,0.94905
1692282978996911456,0,2.13745e+06,67073,0,1,4.99,15.8053,0.94905
1692282984695499902,0,5.69859e+09,67073,0,1,5,15.8053,0.94905
1692282985423784724,1,2.93313e+10,0,0.00972706,1,0,17.9108,0.94915
1692282985423883014,0,2.93313e+10,43653,0,1,5,15.8053,0.94905
1692282985423933939,0,50930,74609,0,1,5.02,15.8053,0.94905
1692282985426007566,1,2.17209e+06,0,0.0101472,1,0,15.8053,0.94905
1692282985426007566,1,2.14018e+06,100,0.0096804,1,0,17.9108,0.94915
1692282985426007566,0,7.30506e+08,67037,0,1,4.92,17.9108,0.94915
1692282985426157079,0,4.02507e+10,10392,0,1,1.39,15.8053,0.94905
1692282985426157079,0,4.02507e+10,10292,0,1,1.39,15.8053,0.94905
1692282985426476094,1,422334,0,0.0101472,1,0,15.8053,0.94905
1692282985426500080,1,415421,100,0.0096804,1,0,17.9108,0.94915
1692282985426952665,1,437828,0,0.0101472,1,0,17.9108,0.94915
1692282985427035230,0,3.10139e+06,40953,0,1,5,15.8053,0.94905
1692282985427084687,0,49532,74509,0,1,5.02,15.8053,0.94905
1692282985427367721,0,1.36159e+06,67037,0,1,4.86,15.8053,0.94905
1692282985427403250,1,412650,0,0.0101472,1,0,17.9108,0.94915
1692282985427414907,0,47170,67037,0,1,4.85,17.9108,0.94915
1692282985427488080,0,402611,40853,0,1,5,15.8053,0.94905
1692282985427538449,0,50682,74609,0,1,5.02,15.8053,0.94905
1692282985428469390,1,1.03069e+06,0,0.0101472,1,0,15.8053,0.94905
1692282985428492714,0,1.02591e+06,100,0.0096804,1,0,17.9108,0.94915
1692282985428570454,0,1.03242e+06,40953,0,1,5,15.8053,0.94905
1692282985428619347,0,48908,74609,0,1,5.02,15.8053,0.94905
1692282985493328210,0,1.93953e+10,0,0.00614521,1,0,46.4331,0.9476
1692282985493354911,0,3.26813e+10,1300,0.0117749,1,0,57.0162,0.9471
1692282985493688333,0,6.51557e+07,100,0.0096804,1,0,57.0162,0.9471
1692282985525598171,0,261922,500,0.0154097,1,0,15.8053,0.94905
1692282988117383435,0,2.62087e+09,1200,0.0873564,8,0,3.15906,0.94965
1692282988117451578,0,2.69004e+09,67037,0,1,4.92,3.15906,0.94965
1692282990406554980,0,2.2891e+09,69237,0,1,5,3.15906,0.94965
1692282990852137200,0,2.93361e+12,153521,0,1.67,9.22,3.15906,0.94965
1692282990852330411,0,3.97991e+12,202259,0,13.62,6.79,3.15906,0.94965
1692282990852480716,0,3.97991e+12,201429,0,4.2,6.79,3.15906,0.94965
1692282993504223953,0,3.09767e+09,69237,0,1,4.98,3.15906,0.94965
1692282995572128797,0,1.01436e+10,0,0.0101472,1,0,5.26454,0.94975
1692282995572227547,0,1.01436e+10,40953,0,1,5,5.26454,0.94975
1692282995572961897,0,2.06874e+09,69237,0,1,5,5.26454,0.94975
1692282995575760985,0,3.70154e+11,70008,0,22.47,3.71,5.26454,0.94975
1692282995576410143,0,3.44887e+06,71237,0,1,4.97,5.26454,0.94975
1692282995743094432,0,1.70868e+08,74409,0,1,5,5.26454,0.94975
1692282998568304349,1,1.04509e+10,0,0.11153,7,0,17.9108,0.94915
1692282998568331766,0,3.98661e+09,1300,0.125629,8,0.12,17.9108,0.94915
1692282998568401190,0,2.99199e+09,71237,0,1,5,17.9108,0.94915
1692282999155576293,0,1.96816e+10,3354,0,1,1.61,17.9108,0.94915
1692282999452358408,0,3.70926e+09,40753,0,1,4.98,17.9108,0.94915
1692282999454300892,1,1.3929e+10,0,0.084692,5,0,17.9108,0.94915
1692282999454300892,1,4.8726e+09,1200,0.0180405,1,0.12,58.0628,0.94725
1692282999454331616,0,1.39578e+10,1100,0.012257,1,0,58.0628,0.94725
1692282999454461414,0,8.86061e+08,69773,0,1,5,58.0628,0.94725
1692282999456738507,0,3.04092e+10,200,0.0539125,4,0.02,58.0628,0.94725
1692282999457199679,0,2.73877e+06,69073,0,1,4.65,58.0628,0.94725
1692282999457252971,0,4.89391e+06,72062,0,1,5,58.0628,0.94725
1692282999457904667,0,1.39614e+10,0,0.160722,11,0,59.1216,0.9472
1692282999459148871,0,1.9493e+06,69073,0,1,4.75,59.1216,0.9472
1692282999459530127,0,380984,67973,0,1,4.77,59.1216,0.9472
1692282999459580090,0,48497,67973,0,1,4.84,59.1216,0.9472
1692282999461440430,0,4.188e+06,53653,0,1,4.99,55.9633,0.94705
1692282999472868653,0,1.40467e+10,5255,0,1,1.36,55.9633,0.94705
1692282999472869962,0,1.40467e+10,5155,0,1,1.36,55.9633,0.94705
1692282999472914374,0,1.33359e+07,79974,0,1,4.94,55.9633,0.94705
1692282999591193489,0,1.29804e+08,500,0.0524851,4,0,55.9633,0.94705
1692283000141465227,0,3.9851e+12,256551,0,0.75,10.79,55.9633,0.94705
1692283000141490361,0,6.80105e+08,400,0.013826,1,0,55.9633,0.94705
1692283000337230970,0,8.75791e+08,41153,0,1,5,6.35122,0.9447
1692283001146419937,1,5.10389e+10,1400,0.0159423,1.94,0,18.0056,0.94415
1692283001146469115,0,5.07069e+10,192086,0,1,7.95,18.0056,0.94415
1692283001148911267,0,1.676e+09,80236,0,1,5,18.0056,0.94415
1692283001433690924,0,5.63678e+10,4661,0,38,1.07,18.0056,0.94415
1692283002086132319,1,1.30729e+12,65471,0,2,3.42,40.2927,0.9431
1692283002086191656,0,7.88202e+10,36335,0,1,4.2,40.2927,0.9431
1692283002086225596,0,9.37314e+08,80168,0,1,5,40.2927,0.9431
1692283002086959987,1,3.1609e+11,27500,0,4,1.58,40.2927,0.9431
1692283002086959987,1,589269,400,0.0328752,4,0,40.2927,0.9431
1692283002087031171,1,332387,800,0.0199534,2.57,0,51.9866,0.94255
1692283002087170333,0,945090,80668,0,1,5,51.9866,0.94255
1692283002087236533,0,66184,88268,0,1,4.96,51.9866,0.94255
1692283002087705452,1,272423,0,0.0229354,2.57,0,40.2927,0.9431
1692283002088192480,0,956345,80368,0,1,4.89,51.9866,0.94255
1692283002088688354,0,6.49028e+10,117685,0,1,8.06,47.7327,0.94275
1692283002094728335,0,2.92147e+10,9044,0,8,0.82,47.7327,0.94275
1692283002744657073,0,6.57666e+08,2299,0.069613,8,0,47.7327,0.94275
1692283002745152261,0,495563,3017,0.047514,8,0,47.7327,0.94275
1692283002746327139,0,6.58134e+08,88268,0,1,4.96,46.6695,0.9428
1692283002746473451,0,6.57593e+08,217,0.0340111,4,0,46.6695,0.9428
1692283002748656368,0,6.52159e+08,617,0.0944859,11,0,46.6695,0.9428
1692283002748681771,0,2.40868e+06,1200,0.04004,8,0,46.6695,0.9428
1692283002748713036,0,2.44164e+06,1100,0.00532377,1,0,46.6695,0.9428
1692283007940692056,0,5.19607e+09,1717,0.0922901,13,0,46.6695,0.9428
1692283008066480833,0,5.31964e+09,2000,0.0194727,4,0,46.6695,0.9428
1692283008066650949,0,5.32032e+09,92485,0,1,5,46.6695,0.9428
1692283008480817928,0,2.39553e+12,141213,0,10,10.48,46.6695,0.9428
1692283008520148913,0,6.47219e+10,5600,0.0235371,3.54,0.24,46.6695,0.9428
1692283009444933620,0,7.35625e+09,108199,0,1,8.05,45.6112,0.94275
1692283009444978041,0,9.10775e+09,42752,0,1,5,45.6112,0.94275
1692283010918227330,0,1.47331e+09,200,0.00950088,1,0,45.6112,0.94275
1692283010918231242,0,1.47332e+09,100,0.00967256,1,0,45.6112,0.94275
1692283011783595948,0,3.71695e+09,88785,0,1,4.99,45.6112,0.94275
1692283011969846161,0,8.83746e+12,36039,0,0.819672,25.4,45.6112,0.94275
1692283014028546464,0,5.63665e+10,3909,0,41,2.14,45.6112,0.94275
1692283014091701685,0,2.30811e+09,88785,0,1,4.97,45.6112,0.94275
1692283014484132651,0,530198,800,0.0485676,7,0,41.3596,0.94295
1692283014485361087,0,1.17391e+10,0,0.0639542,11,0,41.3596,0.94295
1692283015395255639,0,5.95028e+09,15589,0,1,5,41.3596,0.94295
1692283015395282892,0,9.09895e+08,2300,0.050799,8,0,41.3596,0.94295
1692283015397097474,0,1.3054e+09,88785,0,1,4.96,40.2969,0.943
1692283015397245765,0,9.13379e+08,1500,0.0253805,4,0,40.2969,0.943
1692283015399475130,0,9.14114e+08,1200,0.0817318,11,0,40.2969,0.943
1692283017430082103,0,2.03253e+09,2000,0.0208751,4,0,40.2969,0.943
1692283017430108373,0,2.03306e+09,1200,0.0429994,8,0,40.2969,0.943
1692283017430198509,0,2.0331e+09,84685,0,1,5,40.2969,0.943
1692283017679884967,0,2.49687e+08,81785,0,1,4.99,2.11685,0.9448
1692283018356222789,0,1.28483e+12,57620,0,1,2.46,2.11685,0.9448
1692283019800205341,0,5.31663e+09,0,0.0556829,7,0,2.11685,0.9448
1692283020042953308,0,4.64049e+10,8753,0,1,3.51,2.11685,0.9448
1692283020854321081,0,4.00991e+12,205655,0,0.0571429,6.8,2.11685,0.9448
1692283021555099826,0,3.9998e+12,1.12779e+06,0,0.448,128,2.11685,0.9448
1692283022612772559,1,4.93298e+09,0,0.0262529,2,0,2.11685,0.9448
1692283022612818249,0,7.21578e+09,1100,0.00573952,1,0,40.2969,0.943
1692283022612875405,0,4.93299e+09,81459,0,1,5,40.2969,0.943
1692283024648042511,0,1.52032e+10,0,0.00984894,1,0,41.3552,0.94305
1692283024650234284,0,9.25322e+09,0,0.0693611,11,0,40.3012,0.9429
1692283024653841544,0,3.59844e+06,100,0.0813465,11,0,40.3012,0.9429
1692283024653863783,0,1.01703e+10,700,0.00741393,1,0,45.6161,0.94265
1692283024854555552,0,6.58669e+09,2917,0.115489,8,0.45,38.176,0.943
1692283024854611174,0,1.95544e+08,1200,0.0521216,8,0,38.176,0.943
1692283024855048481,0,494998,300,0.0205037,2,0,38.176,0.943
1692283025771833467,0,1.11277e+09,1100,0.00690435,1,0,38.176,0.943
1692283025771836064,0,9.17288e+08,200,0.00925607,1,0,38.176,0.943
1692283025773460450,0,1.11442e+09,0,0.0824726,11,0,38.176,0.943
1692283027584331661,0,8.25303e+08,600,0.047862,6,0,38.176,0.943
1692283028892752759,0,2.13376e+09,200,0.0342949,4,0,38.176,0.943
1692283028892882823,0,1.34976e+10,15289,0,1,4.99,38.176,0.943
1692283028892882823,0,3.98551e+12,668983,0,0.239808,28.05,38.176,0.943
1692283028892885225,0,4.02648e+12,383916,0,1,28,38.176,0.943
1692283028892885225,0,3.98551e+12,669083,0,0.25,28.05,38.176,0.943
1692283028892889718,0,3.98551e+12,669183,0,0.25,28.05,38.176,0.943
1692283028892889718,0,3.98551e+12,669283,0,0.25,28.05,38.176,0.943
1692283028892892538,0,3.98551e+12,669483,0,0.25,28.05,38.176,0.943
1692283028892900513,0,3.98551e+12,669383,0,0.25,28.05,38.176,0.943
1692283028892900513,0,3.98551e+12,669583,0,0.25641,28.05,38.176,0.943
1692283028892902412,0,3.98551e+12,669983,0,0.263158,28.05,38.176,0.943
1692283028892902412,0,3.98551e+12,669783,0,0.261097,28.05,38.176,0.943
1692283028892905636,0,3.98551e+12,669883,0,0.261097,28.05,38.176,0.943
1692283028892907113,0,3.98551e+12,669683,0,0.257732,28.05,38.176,0.943
1692283028892909936,0,3.98551e+12,670083,0,0.263158,28.05,38.176,0.943
1692283028892909936,0,3.98551e+12,670483,0,0.265252,28.05,38.176,0.943
1692283028892914969,0,3.98551e+12,670383,0,0.265252,28.05,38.176,0.943
1692283028892916710,0,3.98551e+12,670583,0,0.265252,28.05,38.176,0.943
1692283028892918885,0,3.98551e+12,670183,0,0.26455,28.05,38.176,0.943
1692283028892920843,0,3.98551e+12,670683,0,0.265252,28.05,38.176,0.943
1692283028892927021,0,3.98551e+12,670283,0,0.265252,28.05,38.176,0.943
1692283028892927021,0,4.02713e+12,384539,0,1,27.02,38.176,0.943
1692283028892927021,0,4.02713e+12,384639,0,1,27.02,38.176,0.943
1692283028892928225,0,4.02713e+12,384739,0,1,27.02,38.176,0.943
1692283028892935650,0,1.47664e+11,565994,0,1,28.19,38.176,0.943
1692283028919044306,0,9.89517e+10,130285,0,1,5.68,38.176,0.943
1692283028932234248,0,9.90005e+10,158338,0,1,6.21,38.176,0.943
1692283029647188217,0,2.82135e+10,8992,0,41,1.46,38.176,0.943
1692283030530638694,0,5.76506e+10,8844,0,2,0.82,38.176,0.943
1692283030735452420,0,1.45991e+08,336,0.0346208,4,0,38.176,0.943
1692283031054244211,0,6.40499e+09,0,0.00575936,1,0,40.2927,0.9431
1692283031607356699,1,6.75283e+09,0,0.0189458,2,0,40.2927,0.9431
1692283031607356699,1,1.56775e+09,136,0.00884892,1,0,40.2927,0.9431
1692283031613752921,0,9.00088e+09,82285,0,1,4.99,40.2927,0.9431
1692283031614137193,0,2.72126e+09,17889,0,1,4.65,40.2927,0.9431
1692283031618814067,1,1.02938e+09,236,0.00898296,1,0,47.7327,0.94275
1692283033239429710,1,1.6192e+09,0,0.00928641,1,0,7.44008,0.94085
1692283033239683242,0,1.62593e+09,87621,0,1,5.02,7.44008,0.94085
1692283033662875544,0,4.02534e+12,142438,0,5.01,5.79,3.18793,0.94105
1692283033662875544,0,4.02534e+12,142939,0,0.1,5.79,3.18793,0.94105
1692283033662892694,0,2.04876e+09,17889,0,1,4.62,3.18793,0.94105
1692283033662899133,0,4.02534e+12,142428,0,0.1,5.79,3.18793,0.94105
1692283033683646278,0,4.02537e+12,142949,0,5,5.79,3.18793,0.94105
1692283033683646278,0,4.02537e+12,184816,0,1.77,5.81,3.18793,0.94105
1692283033683649688,0,4.02537e+12,144094,0,2.78,5.79,3.18793,0.94105
1692283033683649688,0,4.02537e+12,179695,0,0.01,5.79,3.18793,0.94105
1692283033683649688,0,4.02537e+12,143449,0,5,5.79,3.18793,0.94105
1692283033683651267,0,4.02537e+12,149780,0,1,5.79,3.18793,0.94105
1692283033683657250,0,4.02537e+12,144372,0,44.66,5.79,3.18793,0.94105
1692283033683662385,0,4.02537e+12,148838,0,8.42,5.79,3.18793,0.94105
1692283033683662385,0,4.02537e+12,184696,0,0.2,5.79,3.18793,0.94105
1692283033683662385,0,4.02537e+12,184716,0,1,5.8,3.18793,0.94105
1692283033683662385,0,4.02537e+12,143949,0,1.45,5.79,3.18793,0.94105
1692283033683669705,0,4.02537e+12,149680,0,1,5.79,3.18793,0.94105
1692283033689696517,0,1.54219e+10,2417,0.0846801,5,0.45,3.18793,0.94105
1692283034914680847,0,1.25179e+09,17989,0,1,4.98,3.18793,0.94105
1692283035340575057,0,7.53975e+10,100,0.0127884,1,0.02,3.18793,0.94105
1692283036063886761,1,2.82294e+09,0,0.00485989,0.52,0,7.44008,0.94085
1692283036063914116,0,1.05835e+09,200,0.0115125,2,0,7.44008,0.94085
1692283036064364387,0,2.82468e+09,87585,0,1,4.96,7.44008,0.94085
1692283036069259245,0,1.15458e+09,17989,0,1,5,4.25215,0.9407
1692283036078659944,0,9.45652e+06,200,0.0164439,2,0,4.25215,0.9407
1692283036079255359,0,1.48912e+07,79355,0,1,4.98,4.25215,0.9407
1692283036404395150,0,3.3522e+08,0,0.0170782,2,0,7.44008,0.94085
1692283036404444088,0,2.69595e+10,102868,0,1,7.06,7.44008,0.94085
1692283036855930712,0,4.12871e+08,300,0.0239891,3,0,4.25215,0.9407
1692283037279338075,1,3.51907e+10,0,0.0194312,2.17,0,4.25215,0.9407
1692283038189292024,0,1.74626e+09,0,0.0253772,3,0,11.694,0.94065
1692283038348624838,0,2.26937e+09,79355,0,1,5,11.694,0.94065
1692283038348674628,0,49533,79159,0,1,4.99,11.694,0.94065
1692283040220655309,0,8.24434e+09,0,0.00611097,1,0,5.31378,0.94095
1692283042636146944,0,6.56689e+09,18389,0,1,5,2.12585,0.9408
1692283045163056044,0,2.52691e+09,20065,0,1,4.99,2.12585,0.9408
1692283045608478373,0,6.74195e+10,69810,0,15,4.83,2.12585,0.9408
1692283046600012020,1,6.41141e+09,0,0.000103418,0.01,0,8.50611,0.9405
1692283047852418011,1,7.63068e+09,0,0.00874514,1,0,11.694,0.94065
1692283047852520947,0,2.68946e+09,20065,0,1,5,8.50611,0.9405
1692283047852570956,0,50555,20065,0,1,5.03,8.50611,0.9405
1692283048177295314,0,4.87159e+10,0,0.058408,4,0,8.50611,0.9405
1692283048182375294,0,2.55657e+10,4890,0.0489527,8,0.51,7.44325,0.94045
1692283048182436896,0,3.29866e+08,20065,0,1,5,7.44325,0.94045
1692283048452559531,0,2.70185e+08,400,0.0439614,4,0,7.44325,0.94045
1692283048472203215,0,1.01235e+10,79138,0,1,4.96,7.44325,0.94045
