ts_recv,cancel_type,delta_t,volume_ahead,induced_imbalance,relative_size,price_distance_ticks,spread_bps,mid_price
1686060179814941733,0,3.06544e+09,93306,0,1,4.65,78.0939,0.62745
1686060180480763123,0,1.67142e+10,893,0.0469487,8,0,78.0939,0.62745
1686060180837963061,0,1.30041e+11,135274,0,1.85,3.3,78.0939,0.62745
1686060182480880474,0,1.77642e+10,525,0.059344,7,0,78.0939,0.62745
1686060183667386453,0,3.85244e+09,93876,0,1,5,78.0939,0.62745
1686060183667449476,0,63199,93176,0,1,4.52,78.0939,0.62745
1686060183667498648,0,49316,93176,0,1,5,78.0939,0.62745
1686060183667546538,0,47661,93176,0,1,4.64,78.0939,0.62745
1686060184637425891,0,2.42205e+10,12728,0,38,0.97,78.0939,0.62745
1686060185639508122,0,1.97196e+09,93176,0,1,5,78.0939,0.62745
1686060185639620351,0,113055,92876,0,1,4.52,78.0939,0.62745
1686060185710032763,0,2.19362e+10,200098,0,1,5,78.0939,0.62745
1686060190367609559,0,4.72799e+09,92876,0,1,5,46.1453,0.62845
1686060190367702419,0,92817,92876,0,1,4.72,46.1453,0.62845
1686060190367753450,0,51636,92876,0,1,4.81,46.1453,0.62845
1686060192062937424,0,6.60888e+10,0,0.00754017,1,0,46.1453,0.62845
1686060192071169295,1,1.71069e+09,0,0.00022036,0.03,0,78.0939,0.62745
1686060192071633603,0,6.3616e+09,200063,0,1,4.8,78.0939,0.62745
1686060195396541226,0,5.02879e+09,92876,0,1,5,78.0939,0.62745
1686060199052298850,0,3.65576e+09,92776,0,1,4.91,78.0939,0.62745
1686060199237638730,0,1.85343e+08,92776,0,1,4.71,78.0939,0.62745
1686060199237733357,0,94735,92776,0,1,4.67,78.0939,0.62745
1686060199237782792,0,48403,92776,0,1,4.7,78.0939,0.62745
1686060200829862873,0,5.44927e+10,0,0.0368451,5,0,78.0939,0.62745
1686060200931719734,0,8.86009e+09,200263,0,1,4.85,78.0939,0.62745
1686060200933725103,0,1.69594e+09,92776,0,1,4.71,23.9712,0.62575
1686060200946203105,0,2.11313e+10,0,0.0292481,3.93,0,23.9712,0.62575
1686060201138128894,0,2.06409e+08,203213,0,1,5,23.9712,0.62575
1686060201722534657,0,3.75587e+11,85355,0,1,3.85,23.9712,0.62575
1686060202483813334,0,3.26629e+10,132,0.0607686,7,0,23.9712,0.62575
1686060203293419867,0,2.35978e+09,0,0.084902,13,0,23.9712,0.62575
1686060204018042749,0,3.41938e+10,1523,0.0909471,10,0,23.9712,0.62575
1686060207469282791,0,2.76826e+10,0,0.076805,10,0,23.9712,0.62575
1686060208710087583,1,6.98881e+09,1300,0.042166,7,0,76.5062,0.6274
1686060208710271039,0,7.77654e+09,93767,0,1,5,76.5062,0.6274
1686060208725158111,0,4.70712e+09,800,0.0692929,10,0.33,73.3185,0.6274
1686060208725185981,0,3.89009e+10,2523,0.0083267,1,0,73.3185,0.6274
1686060209560033737,0,8.45665e+08,1951,0.0291122,6,0,73.3185,0.6274
1686060209560150602,0,8.42202e+09,202963,0,1,4.99,73.3185,0.6274
1686060210480674893,0,3.97592e+10,3016,0.0641768,8,0,73.3185,0.6274
1686060210480746337,0,4.06565e+10,0,0.172105,15.23,0,73.3185,0.6274
1686060210482118935,0,1.76798e+09,0,0.113082,19.51,0,73.3185,0.6274
1686060210841553033,0,2.85402e+11,137733,0,13.91,3.26,73.3185,0.6274
1686060212701152460,0,3.99088e+09,90474,0,1,4.72,73.3185,0.6274
1686060212701242993,0,90889,89244,0,1,4.69,73.3185,0.6274
1686060212825134721,0,4.10001e+09,0,0.030503,3.93,0,52.5436,0.62805
1686060213595626020,0,8.94383e+08,89244,0,1,4.73,52.5436,0.62805
1686060213595681025,0,54828,88851,0,1,4.89,52.5436,0.62805
1686060213649665362,0,4.92451e+09,393,0.00753456,1,0,52.5436,0.62805
1686060213649667704,0,4.92451e+09,493,0.0292649,4,0,52.5436,0.62805
1686060214212571679,0,4.75774e+10,6505,0.0472712,7,0.08,52.5436,0.62805
1686060219946604640,0,7.13404e+09,0,0.0174001,3,0,52.5436,0.62805
1686060219948191872,0,1.0388e+10,204514,0,1,4.86,39.7804,0.62845
1686060220140974307,0,1.92498e+08,100,0.0329901,6,0,39.7804,0.62845
1686060220141082495,0,1.9289e+08,201672,0,1,5,39.7804,0.62845
1686060220208980470,0,5.45742e+10,5805,0.043996,6,0.07,39.7804,0.62845
1686060225064848632,0,2.87221e+10,2405,0.0353865,5,0,39.7804,0.62845
1686060225065848994,0,6.1295e+10,202391,0,1,5.5,39.7804,0.62845
1686060232509607424,1,3.06396e+09,0,0.000152191,0.01,0,39.7804,0.62845
1686060232509868707,0,1.23688e+10,202572,0,1,4.97,11.1226,0.62935
1686060232896405002,0,3.86316e+08,99,0.000616564,0.03,0.12,11.1226,0.62935
1686060234004947300,0,2.31622e+10,136259,0,3,2.52,11.1226,0.62935
1686060234213949408,0,7.04105e+10,2105,0.0630121,7,0,11.1226,0.62935
1686060236208390329,0,2.7494e+10,2551,0.0312657,7,0,11.1226,0.62935
1686060238178573754,0,7.40059e+09,2200,0.0169491,1,0.12,11.1226,0.62935
1686060242885468149,0,2.92898e+10,88851,0,1,5,11.1226,0.62935
1686060259032114324,0,1.08196e+11,121610,0,1,3,11.1226,0.62935
1686060260516163816,0,2.80063e+10,202461,0,1,5,11.1226,0.62935
1686060262134413181,0,1.61825e+09,204077,0,1,4.95,11.1226,0.62935
1686060262134438209,0,1.9249e+10,88451,0,1,4.99,11.1226,0.62935
1686060264220995033,0,1.82387e+11,8257,0,24,1,11.1226,0.62935
1686060265498441903,0,2.84621e+10,222211,0,0.2,7.9,11.1226,0.62935
1686060265842609851,0,6.18246e+10,700,0.00747246,1,0.33,11.1226,0.62935
1686060266666760855,0,4.67187e+10,0,0.00584184,1,0,11.1226,0.62935
1686060267239612795,1,3.473e+10,0,0.0200197,0.99,0,11.1226,0.62935
1686060267239612795,1,3.46082e+10,99,0.145007,8,0,11.1226,0.62935
1686060267239612795,1,7.28032e+09,899,0.012345,1,0,11.1226,0.62935
1686060267239612795,1,7.12588e+08,999,0.0120511,1,0,30.2187,0.62875
1686060267239773559,0,5.10536e+09,204077,0,1,5,30.2187,0.62875
1686060267244584746,0,4.81115e+06,203178,0,1,4.98,30.2187,0.62875
1686060267255009295,0,1.04249e+07,203178,0,1,4.93,30.2187,0.62875
1686060267256995960,0,5.12256e+09,89651,0,1,4.98,30.2187,0.62875
1686060273403272819,0,6.14826e+09,203178,0,1,4.98,30.2187,0.62875
1686060280433395633,0,9.5796e+10,13116,0,35,1.13,30.2187,0.62875
1686060280434895782,0,2.72622e+10,3200,0.135503,10,0.38,28.6305,0.6287
1686060280435156801,0,251213,3000,0.0080078,1,0,28.6305,0.6287
1686060280488477828,0,1.00701e+11,1000,0.0474715,7,0,28.6305,0.6287
1686060287212423184,0,1.99554e+10,89751,0,1,4.93,28.6305,0.6287
1686060293257289140,0,5.92496e+10,203161,0,13.91,4.9,28.6305,0.6287
1686060293647607797,0,2.07885e+12,535079,0,6.03,13.18,28.6305,0.6287
1686060294219915793,0,2.5479e+10,7432,0,11.5,0.49,28.6305,0.6287
1686060302172507780,0,1.16345e+11,145563,0,2,2.87,28.6305,0.6287
1686060302383871802,0,1.51714e+10,92051,0,1,4.84,28.6305,0.6287
1686060316054564566,0,1.18804e+12,50975,0,3,1.81,28.6305,0.6287
1686060317548636892,1,8.0912e+10,899,0.127232,9,0.12,38.1922,0.6284
1686060317548752432,1,9.75998e+10,700,0.0436883,9,0,38.1922,0.6284
1686060317548815809,0,4.41455e+10,206028,0,1,5,38.1922,0.6284
1686060317548917609,0,102557,202609,0,1,4.96,38.1922,0.6284
1686060317549027364,1,9.24832e+10,1000,0.0461752,5,0.03,42.9765,0.62825
1686060317549055821,1,5.01459e+10,2300,0.100914,7,0.09,42.9765,0.62825
1686060317549068499,0,9.24832e+10,202162,0,1,4.72,49.3591,0.62805
1686060317549078450,0,160004,202619,0,1,5,49.3591,0.62805
1686060317549191768,0,114499,201175,0,1,4.95,49.3591,0.62805
1686060317549362890,1,4.32952e+10,3000,0.0169733,1.28,0.13,50.9554,0.628
1686060317549362890,1,1.04736e+11,300,0.0375471,7,0,55.7458,0.62785
1686060317549582997,0,391137,201175,0,1,4.96,55.7458,0.62785
1686060317549632197,0,48913,200347,0,1,4.96,55.7458,0.62785
1686060317566520590,0,1.51826e+10,92051,0,1,4.83,55.7458,0.62785
1686060317606412847,1,7.94241e+10,3999,0,1,0.29,73.3301,0.6273
1686060317606671496,0,5.70395e+07,200347,0,1,5,73.3301,0.6273
1686060318259328405,0,6.52657e+08,201447,0,1,4.9,73.3301,0.6273
1686060322466582510,0,4.90006e+09,92051,0,1,4.82,73.3301,0.6273
1686060327145026221,0,4.67101e+10,2000,0.0901703,10,0,44.6999,0.6264
1686060327149080004,0,4.05449e+06,590,0.0370886,5,0,43.1069,0.62635
1686060327149116844,0,4.09547e+06,490,0.00776407,1,0,43.1069,0.62635
1686060327175907907,0,1.57001e+07,3090,0.0292403,3.91,0.18,43.1069,0.62635
1686060328481265970,0,1.47764e+11,393,0.0546484,8,0,43.1069,0.62635
1686060328481296139,0,1.33221e+09,1000,0.0658111,9,0,43.1069,0.62635
1686060329715983133,0,9.9922e+08,1700,0.0664771,10,0,30.349,0.62605
1686060329841699865,1,1.25751e+08,0,6.8556e-05,0.01,0,30.349,0.62605
1686060329841729010,0,1.25748e+08,1,0.00680752,1,0,41.507,0.6264
1686060330486766146,0,1.2177e+11,1100,0.0533535,7,0,41.507,0.6264
1686060331283310600,1,2.39675e+09,0,0.0917815,11,0,41.507,0.6264
1686060331286129239,1,2.39918e+09,1100,0.0443889,6,0,43.1069,0.62635
1686060331287012488,0,4.13796e+09,0,0.0710595,9,0,43.1069,0.62635
1686060331291754150,0,4.14268e+09,900,0.00730408,1,0,41.5137,0.6263
1686060331350359725,0,2.10181e+12,1.77013e+06,0,31.8,535.82,41.5137,0.6263
1686060332481804777,0,1.22765e+11,893,0.0479396,6,0,41.5137,0.6263
1686060335015733417,0,1.19999e+11,600,0.0117313,1,0,41.5137,0.6263
1686060335018281455,0,3.72655e+09,1000,0.0658111,9,0,3.19949,0.6251
1686060335018341413,0,1.25518e+10,92051,0,1,4.74,3.19949,0.6251
1686060335020237808,0,5.08884e+11,85255,0,1,3.8,3.19949,0.6251
1686060335031582963,0,5.08728e+11,83969,0,1,3.78,3.19949,0.6251
1686060335034750507,0,1.62602e+11,36669,0,37,0.65,3.19949,0.6251
1686060335407858784,0,5.4973e+10,0,0.260754,20,0,1.59962,0.62515
1686060335409997442,0,2.13958e+06,1000,0.106043,12.28,0,1.59962,0.62515
1686060336480723344,0,5.60456e+10,3100,0.0517951,7,0,1.59962,0.62515
1686060344730440272,0,6.4297e+10,5500,0,38,0.94,1.59962,0.62515
1686060348878701316,1,1.34728e+10,0,0.00913016,1,0,1.59962,0.62515
1686060348878776369,0,53339,1000,0.0104485,1,0,1.59962,0.62515
1686060348880413331,1,1.34742e+10,100,0.0518759,6,0,1.59962,0.62515
1686060350000886028,0,2.12483e+12,1.02276e+06,0,4.77273,120.1,1.59962,0.62515
1686060353806953616,1,1.87887e+10,0,0.00698539,1,0,1.59962,0.62515
1686060353806953616,1,1.87887e+10,100,0.00688378,1,0,1.59962,0.62515
1686060353806953616,1,1.87884e+10,200,0.0589273,8,0,1.59962,0.62515
1686060356620676602,0,2.80108e+09,592,0.108723,10,0.23,1.59962,0.62515
1686060356620688948,0,56061,200,0.00973825,1,0,1.59962,0.62515
1686060356620856440,1,8307,54,0.00918699,1,0,3.19949,0.6251
1686060356620921861,0,46169,800,0.010312,1,0,3.19949,0.6251
1686060356620947423,0,3.83616e+10,202247,0,1,4.99,3.19949,0.6251
1686060356621239039,0,563749,300,0.066459,6,0,3.19949,0.6251
1686060356621300979,0,2.1603e+10,92541,0,1,5,3.19949,0.6251
1686060356621351516,0,50667,89933,0,1,4.99,3.19949,0.6251
1686060356621402410,0,50042,89933,0,1,5,3.19949,0.6251
1686060356633185486,0,2.81362e+09,200,0.0491718,3.92,0.23,3.19949,0.6251
1686060356801999880,0,1.80599e+08,89933,0,1,4.99,3.19949,0.6251
1686060356803620543,0,1.82675e+08,204641,0,1,5,3.19949,0.6251
1686060356805932364,0,2.31173e+06,204391,0,1,4.99,3.19949,0.6251
1686060358808317775,1,7.06003e+11,1800,0.000273363,0.05,0,3.19949,0.6251
1686060358808317775,1,6.44391e+11,5705,0.0149366,2,0.29,3.19949,0.6251
1686060358808317775,1,6.0612e+11,6588,0,10,0.3,3.19949,0.6251
1686060358808317775,1,3.30733e+11,7320,0,5,0.8,3.19949,0.6251
1686060358808322005,1,1.56474e+11,2905,0.00675112,1,0,3.19949,0.6251
1686060358808322005,1,1.47286e+11,3705,0.00563246,1,0.01,3.19949,0.6251
1686060358808322005,1,9.2299e+10,6104,0,3,0.4,3.19949,0.6251
1686060358808322005,1,4.11723e+10,2205,0.0876487,8,0,16.0077,0.6247
1686060358808352509,0,2.15912e+09,593,0.106133,10,0.23,16.0077,0.6247
1686060358831711681,0,2.18251e+09,200,0.0474286,3.93,0.23,16.0077,0.6247
1686060361671840250,0,2.14688e+12,350968,0,9.75,20.11,16.0077,0.6247
1686060361671868095,0,2.86352e+09,200,0.0462318,5,0,16.0077,0.6247
1686060367094839244,0,1.02928e+10,90934,0,1,5,52.7283,0.62585
1686060367095156813,0,317432,90734,0,1,4.95,52.7283,0.62585
1686060367097821071,0,2.66476e+06,90734,0,1,4.85,52.7283,0.62585
1686060367109909109,0,5.42536e+09,200,0.0498051,3.93,0.23,52.7283,0.62585
1686060367109940597,0,5.42536e+09,593,0.109202,10,0.23,54.3218,0.6259
1686060367145398726,0,1.03395e+10,204641,0,1,5,54.3218,0.6259
1686060367146297936,0,3.58546e+10,0,0.076962,9,0,54.3218,0.6259
1686060368256659747,0,1.11126e+09,202786,0,1,4.87,54.3218,0.6259
1686060368964093873,0,8.30121e+11,159090,0,20,4.27,54.3218,0.6259
1686060369426899352,0,3.81352e+10,900,0.00788586,1,0,54.3218,0.6259
1686060369438740054,0,1.18208e+09,203036,0,1,4.92,54.3218,0.6259
1686060373209722930,0,6.1119e+09,90734,0,1,4.95,54.3218,0.6259
1686060373209818040,0,95684,88341,0,1,4.77,54.3218,0.6259
1686060373291668203,0,8.18508e+07,88341,0,1,4.94,17.607,0.62475
1686060373732362919,0,4.28196e+08,400,0.0601693,3.93,0.22,17.607,0.62475
1686060383409302564,1,1.01177e+10,0,0.0643375,4,0,17.607,0.62475
1686060383409302564,1,9.69191e+09,400,0.0755421,7,0,52.7283,0.62585
1686060383409825756,0,1.01182e+10,88741,0,1,5,52.7283,0.62585
1686060383410355718,0,1.39716e+10,200786,0,1,4.9,52.7283,0.62585
1686060383418214454,0,7.85898e+06,200786,0,1,4.89,52.7283,0.62585
1686060384982451689,0,1.57263e+09,89341,0,1,4.95,52.7283,0.62585
1686060384982592533,0,141599,90041,0,1,4.85,52.7283,0.62585
1686060388647349820,0,5.22913e+09,200786,0,1,4.9,52.7283,0.62585
1686060389091915952,0,4.10932e+09,90041,0,1,4.95,52.7283,0.62585
1686060389091967265,0,51554,90041,0,1,4.85,52.7283,0.62585
1686060393639042194,0,4.54707e+09,90041,0,1,4.95,52.7283,0.62585
1686060393735873365,0,9.68306e+07,90041,0,1,4.85,52.7283,0.62585
1686060393735929245,0,55962,90041,0,1,4.79,52.7283,0.62585
1686060393735982673,0,54113,90041,0,1,4.85,52.7283,0.62585
1686060393736031045,0,48516,90041,0,1,4.82,52.7283,0.62585
1686060393812000872,0,1.29589e+11,37493,0,23,0.9,52.7283,0.62585
1686060400215030317,0,2.69108e+10,793,0.130098,10,0.22,36.7324,0.62615
1686060400481344326,0,7.33361e+10,1090,0.0552415,7,0,31.9336,0.6263
1686060402212618902,0,4.32087e+10,2305,0.0873149,8,0.07,31.9336,0.6263
1686060404951187356,0,7.39307e+11,5592,0,13,1.32,31.9336,0.6263
1686060406779529744,0,6.56454e+09,0,0.0102413,1,0,31.9336,0.6263
1686060408258886599,0,1.96115e+10,200786,0,1,4.89,31.9336,0.6263
1686060408374701843,0,8.15968e+09,100,0.0100891,1,0,31.9336,0.6263
1686060408374736047,0,1.46387e+10,90041,0,1,4.85,31.9336,0.6263
1686060408374803550,0,68488,95041,0,1,4.84,31.9336,0.6263
1686060416338952854,0,1.7057e+12,125721,0,5,2.2,31.9336,0.6263
1686060418359243540,0,1.01004e+10,205286,0,1,4.97,31.9336,0.6263
1686060418359703340,0,460295,204786,0,1,4.94,31.9336,0.6263
1686060418960217703,0,6.00514e+08,204786,0,1,4.97,31.9336,0.6263
1686060419926870446,0,1.15521e+10,95041,0,1,4.87,31.9336,0.6263
1686060419957474622,0,9.97257e+08,204786,0,1,4.94,31.9336,0.6263
1686060420531912958,0,6.05043e+08,95041,0,1,4.97,31.9336,0.6263
1686060420531999985,0,86843,95041,0,1,4.88,31.9336,0.6263
1686060421411022057,0,8.79022e+08,95041,0,1,4.97,31.9336,0.6263
1686060421411091267,0,69821,95041,0,1,4.88,31.9336,0.6263
1686060422283390806,0,1.10529e+12,2900,0.00710289,8,0.01,31.9336,0.6263
1686060424208322979,0,1.03999e+11,4488,0.0660774,8,0.13,20.7452,0.62665
1686060424317896171,0,2.3978e+10,0,0.0220073,4,0,20.7452,0.62665
1686060429531271092,0,3.45973e+10,5000,0.0467703,9,0.08,20.7452,0.62665
1686060438342081597,0,4.53056e+09,2400,0.0172726,6,0,20.7452,0.62665
1686060438342198688,0,1.83847e+10,208786,0,1,4.93,20.7452,0.62665
1686060443974271513,0,2.25632e+10,95041,0,1,4.97,20.7452,0.62665
1686060449052755749,0,1.07106e+10,208386,0,1,4.99,20.7452,0.62665
1686060451503112880,0,7.52884e+09,96041,0,1,4.92,20.7452,0.62665
1686060454142051702,0,5.0893e+09,209486,0,1,4.98,12.7612,0.6269
1686060454208778254,0,1.35401e+11,3305,0.0757237,8,0.08,12.7612,0.6269
1686060459534017013,0,4.44522e+09,900,0.0801506,8,0,12.7612,0.6269
1686060459549840857,1,5.40788e+09,0,0.0276825,2,0,12.7612,0.6269
1686060459549840857,1,5.34111e+09,200,0.0854,7,0,20.7452,0.62665
1686060459549932504,0,5.40788e+09,211209,0,1,5,20.7452,0.62665
1686060470520668085,0,9.49984e+11,3238,0.170187,13.82,0.25,20.7452,0.62665
1686060475142408156,0,1.55925e+10,210209,0,1,4.96,20.7452,0.62665
1686060475955643849,0,4.28321e+09,46824,0,12,0.82,20.7452,0.62665
1686060475984254759,0,5.36997e+10,4290,0,10,0.27,6.38774,0.6262
1686060475984306485,0,2.44812e+10,97141,0,1,4.97,6.38774,0.6262
1686060476088535888,0,9.46128e+08,211527,0,1,4.98,6.38774,0.6262
1686060476090587646,0,2.05238e+06,210527,0,1,4.99,6.38774,0.6262
1686060476474203810,0,1.47757e+11,1000,0.0527385,7,0,6.38774,0.6262
1686060478046853456,1,5.52905e+10,0,0.0418395,17,0,6.38774,0.6262
1686060478103000604,1,5.53464e+10,1700,0.0148885,7,0,6.38774,0.6262
1686060478140293113,1,2.54704e+09,2400,0.00531822,2,0,14.3781,0.62595
1686060478140389604,0,2.0498e+09,211727,0,1,5,6.38774,0.6262
1686060478140440451,0,50660,210927,0,1,5.05,6.38774,0.6262
1686060478143695804,0,2.15945e+09,9700,0.0387597,10,0,4.79118,0.62615
1686060478143747005,0,2.15944e+09,106841,0,1,5,4.79118,0.62615
1686060478144002262,1,3.66443e+06,0,0.00982883,2,0,4.79118,0.62615
1686060478145215353,0,1.5537e+06,0,0.0678553,20,0,12.7816,0.6259
1686060478149611646,0,5.91734e+06,2000,0.0300576,10,0,11.1848,0.62585
1686060478149661587,0,5.9142e+06,108741,0,1,5,11.1848,0.62585
1686060478474538888,0,1.47182e+11,1900,0.0398535,6,0,3.19438,0.6261
1686060480474800320,0,9.69964e+10,1000,0.0858074,7,0,3.19438,0.6261
1686060486068459589,0,1.00842e+10,0,0.642384,97,0,3.19438,0.6261
1686060486069973457,0,7.92039e+09,0,0.0679723,20,0,3.19438,0.6261
1686060488723617863,0,1.61579e+11,0,0.03986,4.9,0,3.19438,0.6261
1686060488838568854,1,1.063e+10,0,0.033077,7,0,11.1848,0.62585
1686060488839070199,0,1.06986e+10,210927,0,1,5,11.1848,0.62585
1686060489867954616,0,1.02912e+12,136068,0,3,3.15,11.1848,0.62585
1686060491699222601,1,1.35496e+10,2000,0.0301241,10,0,11.1848,0.62585
1686060491699222601,1,1.29991e+10,3000,0.0184989,6,0,12.7816,0.6259
1686060491699409861,0,1.35497e+10,109341,0,1,5,12.7816,0.6259
1686060491707548604,1,6.72912e+10,2400,0.00961843,4,0.05,12.7816,0.6259
1686060491707548604,1,3.20726e+10,2800,0.0197541,7,0.05,15.9795,0.6258
1686060491707580350,0,6.08672e+06,1900,0.0834106,10,0.05,15.9795,0.6258
1686060491707991537,0,2.86892e+09,210727,0,1,5,15.9795,0.6258
1686060491895833158,0,1.88254e+08,600,0.046217,6,0,15.9795,0.6258
1686060493838313741,0,2.1389e+09,94951,0,1,5,15.9795,0.6258
1686060494644485174,1,9.43043e+10,400,0.0304707,6,0,19.1785,0.6257
1686060494644965574,0,2.93697e+09,210127,0,1,5,19.1785,0.6257
1686060498876396658,0,4.23143e+09,209527,0,1,4.99,19.1785,0.6257
1686060499479289065,0,5.64098e+09,95551,0,1,4.99,19.1785,0.6257
1686060500112422417,0,1.23603e+09,211027,0,1,4.91,19.1785,0.6257
1686060502574519158,0,2.4621e+09,209827,0,1,4.89,19.1785,0.6257
1686060506103251276,0,3.52873e+09,211027,0,1,4.91,19.1785,0.6257
1686060511526017531,0,1.20467e+10,95551,0,1,5,17.5817,0.62565
1686060512473647309,0,1.12258e+11,200,0.0774535,7,0,17.5817,0.62565
1686060513056473962,0,1.53046e+09,99151,0,1,5,17.5817,0.62565
1686060518285619380,0,2.28796e+12,1.96706e+06,0,5.6338,835.82,17.5817,0.62565
1686060527944203618,0,2.26582e+10,16750,0,13,0.49,17.5817,0.62565
1686060528283170875,0,2.21799e+10,212327,0,1,4.99,17.5817,0.62565
1686060528284134204,1,1.03318e+11,3400,0.00301785,1,0.09,17.5817,0.62565
1686060528284134204,1,3.9281e+10,1800,0.0255474,7,0.04,17.5817,0.62565
1686060528284813922,0,1.6429e+06,211159,0,1,5,19.1816,0.6256
1686060528291973834,0,1.6766e+10,2600,0.0789435,10,0,17.5845,0.62555
1686060528292001021,0,1.6766e+10,2500,0.00843355,1,0,17.5845,0.62555
1686060528478351300,0,3.67769e+10,1300,0.0553846,6,0.05,17.5845,0.62555
1686060528723188703,0,1.56667e+10,99451,0,1,4.94,17.5845,0.62555
1686060535558336279,0,7.26636e+09,2100,0.0543039,10,0,1.59987,0.62505
1686060535559532964,0,1.19848e+06,44,0.00567683,1,0,1.59987,0.62505
1686060536474103702,0,5.99999e+10,10700,0.0218464,6,0,1.59987,0.62505
1686060539752166437,1,1.45939e+11,0,0.267473,31,0,1.59987,0.62505
1686060539752249722,0,55493,744,0.00638869,1,0,1.59987,0.62505
1686060539752523062,0,54041,1444,0.00588385,1,0,1.59987,0.62505
1686060539798571781,1,1.45985e+11,3100,0.0475854,8,0,1.59987,0.62505
1686060539798571781,1,1.20565e+11,4900,0.147722,40,0.03,1.59987,0.62505
1686060539798571781,1,9.66235e+10,11400,0.00297676,1,0.1,14.4081,0.62465
1686060539798643564,0,52765,1544,0.00531492,1,0,14.4081,0.62465
1686060539799087477,0,1.10759e+10,101551,0,1,4.9,14.4081,0.62465
1686060539802613970,0,3.52671e+06,101595,0,1,4.99,14.4081,0.62465
1686060541031137217,1,1.22738e+09,0,0.047176,5,0,14.4081,0.62465
1686060541031159139,0,51208,1544,0.00545699,1,0,14.4081,0.62465
1686060541031169363,0,11986,1644,0.00543418,1,0,14.4081,0.62465
1686060541031521483,0,1.27932e+09,844,0.0426659,7,0,14.4081,0.62465
1686060541031580494,0,1.27468e+10,210609,0,1,5,14.4081,0.62465
1686060541031660754,0,1.22905e+09,101595,0,1,5,14.4081,0.62465
1686060541140517033,0,1.04108e+08,100,0.00610853,1,0,12.8082,0.6246
1686060542479151668,0,6.4335e+10,3000,0.0183525,6,0,12.8082,0.6246
1686060545092682348,0,4.0611e+09,204910,0,1,4.93,12.8082,0.6246
1686060545092747034,0,5.33572e+09,1444,0.00588385,1,0,12.8082,0.6246
1686060545532069748,1,6.24915e+11,7787,0,3,0.83,12.8082,0.6246
1686060545532069748,1,5.0729e+10,9100,0.0313073,7,0.09,12.8082,0.6246
1686060545532069748,1,5.0729e+10,9800,0.032384,8,0.09,20.8217,0.62435
1686060545532069748,1,9.45554e+11,30,0.0563366,3.83,0.03,20.8217,0.62435
1686060545532074725,1,1.71289e+10,9983,0.0258552,6,0.13,24.0288,0.62425
1686060545532074725,1,9.35245e+11,1208,0.00277819,0.22,0.06,24.0288,0.62425
1686060545532074725,1,5.72912e+09,2805,0.0648859,7,0.07,30.4463,0.62405
1686060545532176180,0,4.39494e+08,206315,0,1,4.97,30.4463,0.62405
1686060545532225659,0,49990,202452,0,1,4.89,30.4463,0.62405
1686060545532468762,0,6.7733e+11,88799,0,1,2.74,30.4463,0.62405
1686060545532498485,0,271607,202452,0,1,4.91,30.4463,0.62405
1686060547632577887,0,2.10048e+09,1400,0.0412855,8,0,30.4463,0.62405
1686060551222224457,0,2.29303e+10,2000,0.00573108,1,0,28.8462,0.624
1686060551222241817,0,1.01906e+10,100895,0,1,4.99,28.8462,0.624
1686060551222373250,0,5.69031e+09,800,0.0343932,6,0,28.8462,0.624
1686060551223754049,0,1.57237e+06,300,0.0171874,3,0,27.2458,0.62395
1686060551223778317,0,1.58782e+06,600,0.00558168,1,0,27.2458,0.62395
1686060551223806851,0,1.56539e+06,101488,0,1,5,27.2458,0.62395
1686060551304458352,0,8.07078e+07,228,0.0084113,1,0,27.2458,0.62395
1686060552473663078,0,4.09474e+10,3600,0.0500137,7,0,27.2458,0.62395
1686060552473690269,0,1.24994e+09,328,0.0172306,2,0,27.2458,0.62395
1686060553262079561,0,6.28769e+11,12193,0,1,0.24,27.2458,0.62395
1686060554156726255,0,1.45638e+09,928,0.0680307,9,0,27.2458,0.62395
1686060554458921450,0,7.73194e+10,53891,0,16,1.08,27.2458,0.62395
1686060554474233733,0,2.6182e+10,3100,0.0389471,7,0,27.2458,0.62395
1686060554475085916,0,2.61831e+10,0,0.128094,20,0,27.2458,0.62395
1686060555470336884,0,2.63832e+10,53123,0,10,0.98,27.2458,0.62395
1686060555471663663,0,1.44353e+10,0,0.00620156,1,0,27.2458,0.62395
1686060556334692884,0,6.61226e+10,146014,0,1,2.55,27.2458,0.62395
1686060556335972674,0,5.11225e+09,0,0.0196874,2.28,0,27.2458,0.62395
1686060560890530451,0,4.93646e+10,0,0.251131,25,0,27.2458,0.62395
1686060561753009841,0,1.62205e+10,202352,0,1,5,27.2458,0.62395
1686060566071125230,0,2.36445e+12,58329,0,1.8,3.46,27.2458,0.62395
1686060568222595218,0,6.46959e+09,203452,0,1,4.96,27.2458,0.62395
1686060568228227470,1,2.74007e+11,6838,0,11.5,0.47,27.2458,0.62395
1686060568228227470,1,2.32158e+11,7160,0,0.11,0.2,27.2458,0.62395
1686060568228227470,1,2.25948e+10,803,0.0539525,6,0,27.2458,0.62395
1686060568302942841,0,8.03481e+07,203552,0,1,5,28.8508,0.6239
1686060568306267642,0,7.80071e+07,700,0.0893918,7,0,27.2501,0.62385
1686060568306319978,0,1.70825e+10,101716,0,1,5,27.2501,0.62385
1686060568474227001,0,3.29156e+10,144,0.0422007,7,0,27.2501,0.62385
1686060569028370449,0,7.22105e+08,2000,0.0784757,10,0,8.02246,0.62325
